"Code Article";"Description";"Description 2";"Code Famille";"Titre Famille";"Sous-famille";"Nomenclature";"Pays d'origine";"Section";"Unité de mesure";"Code à Barres";"Code Barres Fournisseur";"Prix Unitaire";"Remise Promotion";"Prix d'Achat de Défaut";"TVA";"Existance";"Inventaire de Sécurité";"Commentaires";"Catégorie";"Fabriqué";"Suivi de Produit";"Coût par Numéro de Série";"Inactive"
"REP255395";"(11Pro)(11Pro+) Button iPhone 11 Pro / 11 Pro Max";".";"AP";"Reparacoes iPhone (AP)";"iPhone 11 Pro";"iPhone 11";"";"";"Uni";"5600358255395";"";"33,29";"0";"0,00";"20";"0";"6";"0";"Outras Reparacoes";"0";"0";"";"0"
"REP327689";"(11Pro)(11Pro+) Face ID Tag-On Repair FPC iPhone XR";"";"AP";"Reparacoes iPhone (AP)";"iPhone 11 Pro";"iPhone 11";"";"";"pcs";"5600358327689";"REP327689";"0,00";"0";"0,00";"20";"2";"0";"";"Outras Reparacoes";"0";"0";"0";"0"
"REP246782";"(11Pro)(11Pro+) Flex Battery FPC 11 Pro / 11 Pro Max";".";"AP";"Reparacoes iPhone (AP)";"iPhone 11 Pro";"iPhone 11";"";"";"Uni";"5600358246782";"";"8,29";"0";"0,00";"20";"0";"10";"5";"Outras Reparacoes";"0";"0";"0";"0"
"REP247772";"(11Pro)(11Pro+) LCD Flex iPhone 11 Pro / 11 Pro Max";".";"AP";"Reparacoes iPhone (AP)";"iPhone 11 Pro";"iPhone 11";"";"";"Uni";"5600358247772";"";"8,29";"0";"0,00";"20";"0";"5";"";"Outras Reparacoes";"0";"0";"";"0"
"REP370210";"(11Pro)(11Pro+) Sim Reader 11 Pro / 11 Pro Max";"";"AP";"Reparacoes iPhone (AP)";"iPhone 11 Pro";"iPhone 11";"";"";"Uni";"5600358370210";"";"83,29";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"0";"0"
"REP215108";"(11Pro)(11Pro+) Sim Tray 11 Pro / 11 Pro Max";".";"AP";"Reparacoes iPhone (AP)";"iPhone 11 Pro";"iPhone 11";"";"";"Uni";"5600358215108";"";"8,29";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"0";"0"
"REP57231";"(11pro+) Back Cover 11 Pro Max Black - Grade A";"";"AP";"Reparacoes iPhone (AP)";"iPhone 11 Pro Max";"iPhone 11";"";"";"Uni";"5600358157231";"";"124,96";"0";"0,00";"20";"0";"17";"1";"Capa Traseira";"0";"0";"0";"0"
"REP53950";"(11pro+) Back Cover 11 Pro Max Gold - Grade A";"";"AP";"Reparacoes iPhone (AP)";"iPhone 11 Pro Max";"iPhone 11";"";"";"Uni";"5600358153950";"";"124,96";"0";"0,00";"20";"0";"17";"0";"Capa Traseira";"0";"0";"0";"0"
"REP52175";"(11pro+) Back Cover 11 Pro Max Midnight Green - Grade A";".";"AP";"Reparacoes iPhone (AP)";"iPhone 11 Pro Max";"iPhone 11";"";"";"Uni";"5600358152175";"";"124,96";"0";"0,00";"20";"0";"17";"1";"Capa Traseira";"0";"0";"0";"0"
"REP76140";"(11pro+) Back Cover 11 Pro Max White - Grade A";"";"AP";"Reparacoes iPhone (AP)";"iPhone 11 Pro Max";"iPhone 11";"";"";"Uni";"5600358176140";"";"124,96";"0";"0,00";"20";"0";"17";"1";"Capa Traseira";"0";"0";"0";"0"
"REP316829";"(11Pro+) Back Glass 11 Pro Max Grey";"";"AP";"Reparacoes iPhone (AP)";"iPhone 11Pro+";"iPhone 11";"";"";"Uni";"5600358316829";"";"124,96";"0";"0,00";"20";"0";"9";"";"Capa Traseira";"0";"0";"";"0"
"REP73514";"(11Pro+) Battery 11 Pro Max";"";"AP";"Reparacoes iPhone (AP)";"iPhone 11 Pro Max";"iPhone 11";"";"";"Uni";"5600358173514";"";"58,29";"0";"0,00";"20";"3";"52";"5";"Bateria";"0";"0";"0";"0"
"REP239197";"(11Pro+) Battery 11 Pro Max CELL";"";"AP";"Reparacoes iPhone (AP)";"iPhone 11 Pro Max";"iPhone 11";"";"";"Uni";"5600358239197";"";"58,29";"0";"0,00";"20";"2";"17";"5";"Bateria";"0";"0";"0";"0"
"REP75174";"(11Pro+) Charging Port 11 Pro Max";".";"AP";"Reparacoes iPhone (AP)";"iPhone 11 Pro Max";"iPhone 11";"";"";"Uni";"5600358175174";"";"74,96";"0";"0,00";"20";"1";"20";"2";"Porta de Ligacao";"0";"0";"";"0"
"REP78953";"(11Pro+) Charging Port 11 Pro Max Gold";".";"AP";"Reparacoes iPhone (AP)";"iPhone 11 Pro Max";"iPhone 11";"";"";"Uni";"5600358178953";"";"74,96";"0";"0,00";"20";"0";"0";"";"Porta de Ligacao";"0";"0";"";"0"
"REP03401";"(11Pro+) Charging Port 11 Pro Max Green";".";"AP";"Reparacoes iPhone (AP)";"iPhone 11 Pro Max";"iPhone 11";"";"";"Uni";"5600358178946";"";"74,96";"0";"0,00";"20";"0";"0";"";"Porta de Ligacao";"0";"0";"";"0"
"REP78939";"(11Pro+) Charging Port 11 Pro Max White";".";"AP";"Reparacoes iPhone (AP)";"iPhone 11 Pro Max";"iPhone 11";"";"";"Uni";"5600358178939";"";"74,96";"0";"0,00";"20";"0";"0";"";"Porta de Ligacao";"0";"0";"";"0"
"REP48253";"(11Pro+) Display 11 Pro Max";"";"AP";"Reparacoes iPhone (AP)";"iPhone 11 Pro Max";"iPhone 11";"";"";"Uni";"5600358148253";"";"123,33";"0";"0,00";"20";"2";"41";"2";"Vidro";"0";"0";"0";"0"
"REP252219";"(11Pro+) Display 11 Pro Max (Sem IC)";"";"AP";"Reparacoes iPhone (AP)";"iPhone 11 Pro Max";"iPhone 11";"";"";"Uni";"5600358252219";"";"123,33";"0";"0,00";"20";"0";"0";"2";"Vidro";"0";"0";"0";"0"
"REP315242";"(11Pro+) Display iPhone 11 Pro Max (SVP)";"";"AP";"Reparacoes iPhone (AP)";"iPhone 11 Pro Max";"iPhone 11";"";"";"Uni";"5600358315242";"";"175,83";"0";"0,00";"20";"0";"11";"2";"Vidro";"0";"0";"0";"0"
"REP74801";"(11pro+) Earspeaker + Proximity Sensor 11 Pro Max";".";"AP";"Reparacoes iPhone (AP)";"iPhone 11 Pro Max";"iPhone 11";"";"";"Uni";"5600358174801";"";"74,96";"0";"0,00";"20";"1";"20";"";"Auscultador";"0";"0";"0";"0"
"REP55961";"(11Pro+) Earspeaker 11 Pro Max";"";"AP";"Reparacoes iPhone (AP)";"iPhone 11 Pro Max";"iPhone 11";"";"";"Uni";"5600358155961";"";"74,96";"0";"0,00";"20";"1";"26";"3";"Auscultador";"0";"0";"";"0"
"REP329348";"(11Pro+) Face ID Tag-On Repair FPC iPhone 11 Pro Max";"";"AP";"Reparacoes iPhone (AP)";"iPhone 11 Pro Max";"iPhone 11";"";"";"Uni";"5600358329348";"";"0,00";"0";"0,00";"20";"0";"0";"";"Intervencao Tecnica";"0";"0";"0";"0"
"REP60477";"(11Pro+) Front Camera 11 Pro Max";".";"AP";"Reparacoes iPhone (AP)";"iPhone 11 Pro Max";"iPhone 11";"";"";"Uni";"5600358160477";"";"58,29";"0";"0,00";"20";"1";"20";"2";"Camera";"0";"0";"0";"0"
"REP71735";"(11Pro+) Loudspeaker 11 Pro Max";"";"AP";"Reparacoes iPhone (AP)";"iPhone 11 Pro Max";"iPhone 11";"";"";"Uni";"5600358171787";"";"66,63";"0";"0,00";"20";"1";"20";"2";"Coluna";"0";"0";"";"0"
"REP78328";"(11Pro+) Power Flex iPhone 11 Pro Max";"";"AP";"Reparacoes iPhone (AP)";"iPhone 11 Pro Max";"iPhone 11";"";"";"Uni";"5600358178328";"";"58,29";"0";"0,00";"20";"1";"20";"0";"Outras Reparacoes";"0";"0";"";"0"
"REP78564";"(11pro+) Vibrator Motor 11 Pro Max";".";"AP";"Reparacoes iPhone (AP)";"iPhone 11 Pro Max";"iPhone 11";"";"";"Uni";"5600358178564";"";"66,63";"0";"0,00";"20";"1";"20";"";"Outras Reparacoes";"0";"0";"";"0"
"REP78373";"(11pro+) Volume Flex iPhone 11 Pro Max";".";"AP";"Reparacoes iPhone (AP)";"iPhone 11 Pro Max";"iPhone 11";"";"";"Uni";"5600358178373";"";"58,29";"0";"0,00";"20";"1";"6";"0";"Outras Reparacoes";"0";"0";"0";"0"
"REP78588";"(11Pro+) Wifi Flex 11 Pro Max";".";"AP";"Reparacoes iPhone (AP)";"iPhone 11 Pro Max";"iPhone 12";"";"";"Uni";"5600358178588";"";"58,29";"0";"0,00";"20";"1";"20";"";"Outras Reparacoes";"0";"0";"";"0"
"REP74726";"(11pro+) Wireless Charging + Volume Flex 11 pro max";".";"AP";"Reparacoes iPhone (AP)";"iPhone 11 Pro Max";"iPhone 11";"";"";"Uni";"5600358174726";"";"66,63";"0";"0,00";"20";"0";"20";"1";"Outras Reparacoes";"0";"0";"";"0"
"REP217492";"(11T) Back Camera 11T (wide) 108Mp";".";"Xiaomi";"Reparacoes Xiaomi (Xiaomi)";"Xiaomi 11T";"Xiaomi";"";"";"Uni";"5600358217492";"";"66,63";"0";"0,00";"20";"4";"0";"";"Camera";"0";"0";"0";"0"
"REP252936";"(11T) Battery Xiaomi 11T BM59";"";"Xiaomi";"Reparacoes Xiaomi (Xiaomi)";"Xiaomi 11T";"Xiaomi";"";"";"Uni";"5600358252936";"";"41,63";"0";"0,00";"20";"1";"20";"";"Bateria";"0";"0";"";"0"
"REP217959";"(11T) Front Camera 11T";"";"Xiaomi";"Reparacoes Xiaomi (Xiaomi)";"Xiaomi 11T";"Xiaomi";"";"";"Uni";"5600358217959";"";"58,29";"0";"0,00";"20";"0";"0";"";"Camera";"0";"0";"";"0"
"REP219564";"(11T)(11TPro) Back Camera Lens 11T / 11T Pro";".";"Xiaomi";"Reparacoes Xiaomi (Xiaomi)";"Xiaomi 11T";"Xiaomi";"";"";"Uni";"5600358219564";"";"33,29";"0";"0,00";"20";"2";"11";"";"Lente";"0";"0";"0";"0"
"REP283824";"(11T)(11TPro) Back Camera Xiaomi 11T / 11T Pro";"UltraWide (8MP)";"Xiaomi";"Reparacoes Xiaomi (Xiaomi)";"Xiaomi 11T";"Xiaomi";"";"";"Uni";"5600358283824";"";"66,63";"0";"0,00";"20";"0";"0";"";"Camera";"0";"0";"";"0"
"REP228832";"(11T)(11TPro) Back Cover 11T / 11T Pro Blue";".";"Xiaomi";"Reparacoes Xiaomi (Xiaomi)";"Xiaomi 11T";"Xiaomi";"";"";"Uni";"5600358228832";"";"49,96";"0";"0,00";"20";"1";"0";"";"Capa Traseira";"0";"0";"";"0"
"REP218673";"(11T)(11TPro) Back Cover 11T / 11T Pro Meteorite Grey";".";"Xiaomi";"Reparacoes Xiaomi (Xiaomi)";"Xiaomi 11T";"Xiaomi";"";"";"Uni";"5600358218673";"";"49,96";"0";"0,00";"20";"1";"11";"";"Capa Traseira";"0";"0";"0";"0"
"REP284111";"(11T)(11TPro) Back Cover Xiaomi 11T / 11T Pro";"MoonLight White";"Xiaomi";"Reparacoes Xiaomi (Xiaomi)";"Xiaomi 11T";"Xiaomi";"";"";"Uni";"5600358284111";"";"49,96";"0";"0,00";"20";"0";"0";"";"Capa Traseira";"0";"0";"";"0"
"REP222885";"(11T)(11TPro) Charging Port Xiaomi 11T Pro / 11T";".";"Xiaomi";"Reparacoes Xiaomi (Xiaomi)";"Xiaomi 11T";"Xiaomi";"";"";"Uni";"5600358222885";"";"33,29";"0";"0,00";"20";"1";"20";"";"Porta de Ligacao";"0";"0";"";"0"
"REP219922";"(11T)(11TPro) Display 11T / 11T Pro Black";"SVP";"Xiaomi";"Reparacoes Xiaomi (Xiaomi)";"Xiaomi 11T";"Xiaomi";"";"";"Uni";"5600358219922";"";"105,00";"0";"0,00";"20";"1";"20";"";"Vidro";"0";"0";"";"0"
"REP217874";"(11T)(11TPro) Display 11T / 11T Pro Silver";"SVP";"Xiaomi";"Reparacoes Xiaomi (Xiaomi)";"Xiaomi 11T";"Xiaomi";"";"";"Uni";"5600358217874";"";"105,00";"0";"0,00";"20";"0";"0";"";"Vidro";"0";"0";"";"0"
"REP240889";"(11T)(11TPro) FingerPrint Sensor 11T / 11T Pro Black";".";"Xiaomi";"Reparacoes Xiaomi (Xiaomi)";"Xiaomi 11T";"Xiaomi";"";"";"Uni";"5600358240889";"";"58,29";"0";"0,00";"20";"1";"11";"";"Outras Reparacoes";"0";"0";"";"0"
"REP261860";"(11T)(11TPro) FingerPrint Sensor 11T / 11T Pro Silver";".";"Xiaomi";"Reparacoes Xiaomi (Xiaomi)";"Xiaomi 11T";"Xiaomi";"";"";"Uni";"5600358261860";"";"58,29";"0";"0,00";"20";"1";"0";"";"Outras Reparacoes";"0";"0";"";"0"
"REP346710";"(11T)(11TPro) Flex Flash Xiaomi 11T / 11T Pro";"";"Xiaomi";"Reparacoes Xiaomi (Xiaomi)";"Xiaomi 11T / 11T Pro";"Xiaomi";"";"";"pcs";"5600358346710";"";"58,29";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"0";"0"
"REP323520";"(11T)(11TPro) Loudspeaker Xiaomi 11T / 11T Pro";"";"Xiaomi";"Reparacoes Xiaomi (Xiaomi)";"Xiaomi 11T / 11T Pro";"Xiaomi";"";"";"pcs";"5600358323520";"";"33,29";"0";"0,00";"20";"0";"0";"";"Coluna";"0";"0";"0";"0"
"REP249998";"(11T)(11TPro) Main Flex Xiaomi 11T / 11T Pro";".";"Xiaomi";"Reparacoes Xiaomi (Xiaomi)";"Xiaomi 11T";"Xiaomi";"";"";"Uni";"5600358249998";"";"49,96";"0";"0,00";"20";"1";"11";"";"Outras Reparacoes";"0";"0";"";"0"
"REP295308";"(11T)(11TPro) Middle Frame 11T / 11T Pro";"";"Xiaomi";"Reparacoes Xiaomi (Xiaomi)";"Xiaomi 11T";"Xiaomi";"";"";"Uni";"5600358295308";"";"29,13";"0";"0,00";"20";"0";"0";"";"Frame";"0";"0";"";"0"
"REP231900";"(11T)(11TPro) Sim Tray Xiaomi 11T / 11T Pro";".";"Xiaomi";"Reparacoes Xiaomi (Xiaomi)";"Xiaomi 11T";"Xiaomi";"";"";"Uni";"5600358231900";"";"8,29";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"";"0"
"REP238763";"(11T)(11TPro) Sim Tray Xiaomi 11T / 11T Pro Blue";".";"Xiaomi";"Reparacoes Xiaomi (Xiaomi)";"Xiaomi 11T";"Xiaomi";"";"";"Uni";"5600358238763";"";"8,29";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"";"0"
"REP320956";"(11T)(11TPro) Volume Flex Xiaomi 11T / 11T Pro";"";"Xiaomi";"Reparacoes Xiaomi (Xiaomi)";"Xiaomi 11T / 11T Pro";"Xiaomi";"";"";"Uni";"5600358320956";"";"33,29";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"0";"0"
"REP330955";"(11T)(SharK5Pro) Back Camera Xiaomi 11T / Shark 5 Pro";"";"Xiaomi";"Reparacoes Xiaomi (Xiaomi)";"Xiaomi 11T";"Xiaomi";"";"";"pcs";"5600358330955";"";"66,63";"0";"0,00";"20";"0";"0";"";"Camera";"0";"0";"0";"0"
"REP279759";"(11TPro) Back Camera Xiaomi 11T Pro 108mp";"";"Xiaomi";"Reparacoes Xiaomi (Xiaomi)";"Xiaomi 11TPro";"Xiaomi";"";"";"Uni";"5600358279759";"";"66,63";"0";"0,00";"20";"0";"0";"";"Camera";"0";"0";"0";"0"
"REP246096";"(11TPro) Battery Xiaomi 11T Pro BM58 (2107113SG)";".";"Xiaomi";"Reparacoes Xiaomi (Xiaomi)";"Xiaomi 11TPro";"Xiaomi";"";"";"Uni";"5600358246096";"";"41,63";"0";"0,00";"20";"1";"20";"";"Bateria";"0";"0";"";"0"
"REP381612";"(11TPro) Battery Xiaomi 11T Pro BM58 SVP";"";"Xiaomi";"Reparacoes Xiaomi (Xiaomi)";"Xiaomi 11T Pro";"Xiaomi";"";"";"Uni";"5600358381612";"";"0,00";"0";"0,00";"20";"0";"0";"";"Bateria";"0";"0";"0";"0"
"REP306240";"(11TPro) Signal Cable Xiaomi 11T Pro";"";"Xiaomi";"Reparacoes Xiaomi (Xiaomi)";"Xiaomi 11T Pro";"Xiaomi";"";"";"Uni";"5600358306240";"";"33,29";"0";"0,00";"20";"1";"0";"";"Outras Reparacoes";"0";"0";"";"0"
"REP250574";"(12) Antenna Bluetooth Flex iPhone 12";"";"AP";"Reparacoes iPhone (AP)";"iPhone 12";"iPhone 12";"";"";"Uni";"5600358250574";"";"66,63";"0";"0,00";"20";"1";"20";"";"Antena";"0";"0";"";"0"
"REP200807";"(12) Back Camera 12";"";"AP";"Reparacoes iPhone (AP)";"iPhone 12";"iPhone 12";"";"";"Uni";"5600358200807";"";"91,63";"0";"0,00";"20";"1";"20";"2";"Camera";"0";"0";"";"0"
"REP226821";"(12) Back Camera Xiaomi 12";"";"Xiaomi";"Reparacoes Xiaomi (Xiaomi)";"Xiaomi 12";"Xiaomi";"";"";"Uni";"5600358226821";"";"74,96";"0";"0,00";"20";"0";"0";"2";"Camera";"0";"0";"0";"0"
"REP94496";"(12) Back Cover 12 Black";"";"AP";"Reparacoes iPhone (AP)";"iPhone 12";"iPhone 12";"";"";"Uni";"5600358194496";"";"149,96";"0";"0,00";"20";"1";"20";"0";"Capa Traseira";"0";"0";"0";"0"
"REP94700";"(12) Back Cover 12 Blue";"";"AP";"Reparacoes iPhone (AP)";"iPhone 12";"iPhone 12";"";"";"Uni";"5600358194700";"";"149,96";"0";"0,00";"20";"0";"20";"0";"Capa Traseira";"0";"0";"0";"0"
"REP94717";"(12) Back Cover 12 Green";"";"AP";"Reparacoes iPhone (AP)";"iPhone 12";"iPhone 12";"";"";"Uni";"5600358194717";"";"149,96";"0";"0,00";"20";"0";"17";"0";"Capa Traseira";"0";"0";"0";"0"
"REP90306";"(12) Back Cover 12 Red";"";"AP";"Reparacoes iPhone (AP)";"iPhone 12";"iPhone 12";"";"";"Uni";"5600358190306";"";"149,96";"0";"0,00";"20";"0";"17";"0";"Capa Traseira";"0";"0";"0";"0"
"REP91723";"(12) Back Cover 12 White";"";"AP";"Reparacoes iPhone (AP)";"iPhone 12";"iPhone 12";"";"";"Uni";"5600358191723";"";"149,96";"0";"0,00";"20";"1";"20";"0";"Capa Traseira";"0";"0";"0";"0"
"REP279902";"(12) Back Cover iPhone 12 Black (N/EU) - Grade A";".";"AP";"Reparacoes iPhone (AP)";"iPhone 12";"iPhone 12";"";"";"Uni";"5600358279902";"";"149,96";"0";"0,00";"20";"0";"0";"0";"Capa Traseira";"0";"0";"";"0"
"REP279896";"(12) Back Cover iPhone 12 Blue (N/EU) - Grade A";".";"AP";"Reparacoes iPhone (AP)";"iPhone 12";"iPhone 12";"";"";"Uni";"5600358279896";"";"149,96";"0";"0,00";"20";"0";"0";"0";"Capa Traseira";"0";"0";"";"0"
"REP300415";"(12) Back Cover iPhone 12 Green (N/EU)";"";"AP";"Reparacoes iPhone (AP)";"iPhone 12";"iPhone 12";"";"";"Uni";"5600358300415";"";"149,96";"0";"0,00";"20";"0";"0";"";"Capa Traseira";"0";"0";"";"0"
"REP252943";"(12) Back Cover iPhone 12 Purple";".";"AP";"Reparacoes iPhone (AP)";"iPhone 12";"iPhone 12";"";"";"Uni";"5600358252943";"";"149,96";"0";"0,00";"20";"1";"17";"0";"Capa Traseira";"0";"0";"0";"0"
"REP278929";"(12) Back Cover iPhone 12 Purple (N/EU) - Grade A";".";"AP";"Reparacoes iPhone (AP)";"iPhone 12";"iPhone 12";"";"";"Uni";"5600358278929";"";"149,96";"0";"0,00";"20";"0";"0";"0";"Capa Traseira";"0";"0";"";"0"
"REP256699";"(12) Back Cover iPhone 12 Red (N/EU)";".";"AP";"Reparacoes iPhone (AP)";"iPhone 12";"iPhone 12";"";"";"Uni";"5600358256699";"";"149,96";"0";"0,00";"20";"0";"0";"0";"Capa Traseira";"0";"0";"";"0"
"REP279919";"(12) Back Cover iPhone 12 White (N/EU) - Grade A";".";"AP";"Reparacoes iPhone (AP)";"iPhone 12";"iPhone 12";"";"";"Uni";"5600358279919";"";"149,96";"0";"0,00";"20";"0";"0";"0";"Capa Traseira";"0";"0";"";"0"
"REP329225";"(12) Back Cover Xiaomi 12 5G SVP Gray";"";"Xiaomi";"Reparacoes Xiaomi (Xiaomi)";"Xiaomi 12";"Xiaomi";"";"";"pcs";"5600358329225";"";"116,63";"0";"0,00";"20";"0";"0";"";"Capa Traseira";"0";"0";"0";"0"
"REP236387";"(12) Back Cover Xiaomi 12 Blue";"";"Xiaomi";"Reparacoes Xiaomi (Xiaomi)";"Xiaomi 12";"Xiaomi";"";"";"Uni";"5600358236387";"";"49,96";"0";"0,00";"20";"0";"0";"";"Capa Traseira";"0";"0";"";"0"
"REP219991";"(12) Back Cover Xiaomi 12 Gray";"";"Xiaomi";"Reparacoes Xiaomi (Xiaomi)";"Xiaomi 12";"Xiaomi";"";"";"Uni";"5600358219991";"";"49,96";"0";"0,00";"20";"0";"0";"";"Capa Traseira";"0";"0";"";"0"
"REP236479";"(12) Back Cover Xiaomi 12 Green";"";"Xiaomi";"Reparacoes Xiaomi (Xiaomi)";"Xiaomi 12";"Xiaomi";"";"";"Uni";"5600358236479";"";"49,96";"0";"0,00";"20";"0";"0";"";"Capa Traseira";"0";"0";"";"0"
"REP236394";"(12) Back Cover Xiaomi 12 Purple";"";"Xiaomi";"Reparacoes Xiaomi (Xiaomi)";"Xiaomi 12";"Xiaomi";"";"";"Uni";"5600358236394";"";"49,96";"0";"0,00";"20";"0";"0";"";"Capa Traseira";"0";"0";"";"0"
"REP306967";"(12) Back Glass iPhone 12 Black";"";"AP";"Reparacoes iPhone (AP)";"iPhone 12";"iPhone 12";"";"";"Uni";"5600358306967";"";"91,63";"0";"0,00";"20";"0";"15";"";"Capa Traseira";"0";"0";"0";"0"
"REP310247";"(12) Back Glass iPhone 12 Blue";"";"AP";"Reparacoes iPhone (AP)";"iPhone 12";"iPhone 12";"";"";"Uni";"5600358310247";"";"91,63";"0";"0,00";"20";"0";"14";"";"Capa Traseira";"0";"0";"0";"0"
"REP325135";"(12) Back Glass iPhone 12 Purple";"";"AP";"Reparacoes iPhone (AP)";"iPhone 12";"iPhone 12";"";"";"Uni";"5600358325135";"";"91,63";"0";"0,00";"20";"0";"9";"";"Capa Traseira";"0";"0";"0";"0"
"REP306974";"(12) Back Glass iPhone 12 White";"";"AP";"Reparacoes iPhone (AP)";"iPhone 12";"iPhone 12";"";"";"Uni";"5600358306974";"";"91,63";"0";"0,00";"20";"0";"15";"";"Capa Traseira";"0";"0";"0";"0"
"REP248106";"(12) Flash Light 12";"";"AP";"Reparacoes iPhone (AP)";"iPhone 12";"iPhone 12";"";"";"Uni";"5600358248106";"";"74,96";"0";"0,00";"20";"0";"6";"";"Outras Reparacoes";"0";"0";"0";"0"
"REP282612";"(12) Flex Nano 5G 12";"";"AP";"Reparacoes iPhone (AP)";"iPhone 12";"iPhone 12";"";"";"Uni";"5600358282612";"";"66,63";"0";"0,00";"20";"0";"6";"";"Outras Reparacoes";"0";"0";"";"0"
"REP226838";"(12) Front Camera Xiaomi 12";"";"Xiaomi";"Reparacoes Xiaomi (Xiaomi)";"Xiaomi 12";"Xiaomi";"";"";"Uni";"5600358226838";"";"37,46";"0";"0,00";"20";"0";"0";"2";"Camera";"0";"0";"0";"0"
"REP260382";"(12) LCD Flex Xiaomi 12";"";"Xiaomi";"Reparacoes Xiaomi (Xiaomi)";"Xiaomi 12";"Xiaomi";"";"";"Uni";"5600358260382";"";"74,96";"0";"0,00";"20";"0";"4";"";"Outras Reparacoes";"0";"0";"";"0"
"REP287310";"(12) Main Flex Xiaomi 12";"";"Xiaomi";"Reparacoes Xiaomi (Xiaomi)";"Xiaomi 12";"Xiaomi";"";"";"Uni";"5600358287310";"";"37,46";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"";"0"
"REP383104";"(12) Motherboard w/ Face ID iPhone 12 128GB";"";"AP";"Reparacoes iPhone (AP)";"iPhone 12";"iPhone 12";"";"";"Uni";"5600358383104";"";"191,63";"0";"0,00";"20";"0";"0";"";"Memorias";"0";"0";"0";"0"
"REP209954";"(12) Proximity Sensor 12";"";"AP";"Reparacoes iPhone (AP)";"iPhone 12";"iPhone 12";"";"";"Uni";"5600358209954";"";"74,96";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"";"0"
"REP219106";"(12) Sim Tray 12";"";"AP";"Reparacoes iPhone (AP)";"iPhone 12";"iPhone 12";"";"";"Uni";"5600358219106";"";"8,29";"0";"0,00";"20";"0";"0";"2";"Outras Reparacoes";"0";"0";"0";"0"
"REP207448";"(12)(12Pro) Antenna Wifi 12 / 12 Pro";".";"AP";"Reparacoes iPhone (AP)";"iPhone 12 / iPhone 12 Pro";"iPhone 12";"";"";"Uni";"5600358207448";"";"66,63";"0";"0,00";"20";"1";"20";"";"Antena";"0";"0";"";"0"
"REP99491";"(12)(12Pro) Battery 12 / 12 Pro";"";"AP";"Reparacoes iPhone (AP)";"iPhone 12 / iPhone 12 Pro";"iPhone 12";"";"";"Uni";"5600358199491";"";"58,29";"0";"0,00";"20";"3";"54";"";"Bateria";"0";"0";"0";"0"
"REP239340";"(12)(12Pro) Battery CELL 12 / 12 Pro";".";"AP";"Reparacoes iPhone (AP)";"iPhone 12 / iPhone 12 Pro";"iPhone 12";"";"";"Uni";"5600358239340";"";"58,29";"0";"0,00";"20";"2";"17";"";"Bateria";"0";"0";"0";"0"
"REP201682";"(12)(12Pro) Charging Port 12 / 12 Pro";".";"AP";"Reparacoes iPhone (AP)";"iPhone 12 / iPhone 12 Pro";"iPhone 12";"";"";"Uni";"5600358201682";"";"91,63";"0";"0,00";"20";"1";"26";"";"Porta de Ligacao";"0";"0";"";"0"
"REP275195";"(12)(12Pro) Charging Port 12 / 12 Pro Blue";".";"AP";"Reparacoes iPhone (AP)";"iPhone 12 / iPhone 12 Pro";"iPhone 12";"";"";"Uni";"5600358275195";"";"91,63";"0";"0,00";"20";"0";"0";"";"Porta de Ligacao";"0";"0";"0";"0"
"REP327276";"(12)(12Pro) Charging Port 12 / 12 Pro Gold";"";"AP";"Reparacoes iPhone (AP)";"iPhone 12 / iPhone 12 Pro";"iPhone 12";"";"";"Uni";"5600358327276";"";"91,63";"0";"0,00";"20";"0";"0";"";"Porta de Ligacao";"0";"0";"0";"0"
"REP282940";"(12)(12Pro) Charging Port 12 / 12 Pro Green";"";"AP";"Reparacoes iPhone (AP)";"iPhone 12 / iPhone 12 Pro";"iPhone 12";"";"";"Uni";"5600358282940";"";"91,63";"0";"0,00";"20";"0";"0";"";"Porta de Ligacao";"0";"0";"";"0"
"REP282605";"(12)(12Pro) Charging Port 12 / 12 Pro Purple";"";"AP";"Reparacoes iPhone (AP)";"iPhone 12 / iPhone 12 Pro";"iPhone 12";"";"";"Uni";"5600358282605";"";"91,63";"0";"0,00";"20";"0";"0";"";"Porta de Ligacao";"0";"0";"";"0"
"REP275164";"(12)(12Pro) Charging Port 12 / 12 Pro Red";".";"AP";"Reparacoes iPhone (AP)";"iPhone 12 / iPhone 12 Pro";"iPhone 12";"";"";"Uni";"5600358275164";"";"91,63";"0";"0,00";"20";"0";"0";"";"Porta de Ligacao";"0";"0";"";"0"
"REP275201";"(12)(12Pro) Charging Port 12 / 12 Pro White";".";"AP";"Reparacoes iPhone (AP)";"iPhone 12 / iPhone 12 Pro";"iPhone 12";"";"";"Uni";"5600358275201";"";"91,63";"0";"0,00";"20";"0";"2";"";"Porta de Ligacao";"0";"0";"0";"0"
